Year,Species Group,Species Name,Pounds,Value
1995,Rockfish,"Rockfish, group bolina",56229.0,109998.0
1995,Skates & Rays,"Skate, big",,
1995,Sharks,"Shark, Pacific angel",19711.0,12096.0
1995,Roundfish,"Mackerel, Pacific",19014939.0,1052513.0
1995,Shrimp/prawns,"Shrimp, coonstriped",,
1995,Roundfish,"Salmon, coho",5164.0,9073.0
1995,Skates & Rays,"Ray, bat",,
1995,Rockfish,"Rockfish, black",244928.0,127998.0
1995,Other Invertebrates,"Worms, marine",,
1996,Rockfish,"Rockfish, flag",,
1996,Roundfish,Escolar,1519.0,1633.0
1996,Other Snails,"Snails, moon",210.0,65.0
1996,Shrimp/prawns,"Shrimp, brine",1037590.0,0.0
1996,Flatfish,"Sole, petrale",1803639.0,1589219.0
1996,Flatfish,"Sole, sand",137148.0,111253.0
1996,Other Snails,"Whelk, Kellet's",20391.0,8528.0
1996,Rockfish,"Rockfish, swordspine",,
1996,Flatfish,"Sole, slender",,
1996,Lobster,"Lobster, California spiny",651411.0,5040204.0
1996,Crabs,"Crab, tanner",,
1996,Rockfish,"Rockfish, vermilion",30819.0,28214.0
1996,Kelp,"Kelp, giant",,
1996,Rockfish,"Rockfish, group black/blue",,
1996,Roundfish,"Barracuda, California",369134.0,146817.0
1996,Roundfish,Louvar,9512.0,25745.0
1996,Roundfish,"Thornyhead, longspine",5420006.0,4344592.0
1996,Sharks,"Shark, Pacific angel",17995.0,13403.0
1996,Rockfish,"Rockfish, yellowtail",465389.0,205588.0
1996,Flatfish,"Flounder, unspecified",11326.0,14293.0
1996,Flatfish,"Turbot, hornyhead",,
1996,Rockfish,"Rockfish, greenspotted",41785.0,38603.0
1996,Flatfish,"Sole, rex",1097983.0,401275.0
1996,Roundfish,"Surfperch, unspecified",13505.0,17389.0
1996,Roundfish,"Surfperch, rainbow",,
1996,Roundfish,"Prickleback, monkeyface (eel)",561.0,1751.0
1996,Rockfish,"Rockfish, group bolina",97338.0,204351.0
1996,Rockfish,"Rockfish, kelp",4297.0,7359.0
1996,Rockfish,"Rockfish, grass",93276.0,424793.0
1996,Tunas,"Tuna, yellowfin",7376320.0,3053950.0
1996,Roundfish,Eel,132.0,309.0
1996,Flatfish,Turbot,16450.0,4593.0
1996,Other Snails,"Snail, bubble",,
1996,Roundfish,"Shad, threadfin",68022.0,106306.0
1996,Sharks,"Shark, brown smoothhound",882.0,382.0
1996,Roundfish,"Mackerel, bullet",,
1996,Shrimp/prawns,"Shrimp, red rock",99.0,787.0
1996,Shrimp/prawns,"Prawn, ridgeback",574624.0,767592.0
1996,Abalone,Abalone,,
1996,Roundfish,"Mullet, striped",,
1996,Roundfish,"Cod, Pacific",,
1996,Rockfish,"Rockfish, greenstriped",1529.0,351.0
1996,Flatfish,"Sole, English",1281212.0,472740.0
1996,Rockfish,"Rockfish, black",272928.0,149230.0
1996,Roundfish,Silversides,,
1996,Rockfish,"Rockfish, copper",141988.0,201484.0
1996,Tunas,"Tuna, albacore",11332004.0,10603028.0
1996,Rockfish,"Rockfish, group deepwater reds",6138.0,3793.0
1996,Other Invertebrates,Sea stars,,
1996,Tunas,"Tuna, unspecified",6948.0,32081.0
1996,Skates & Rays,Stingray,125.0,56.0
1996,Roundfish,Oilfish,3166.0,464.0
1996,Sharks,"Shark, swell",,
1996,Rockfish,"Rockfish, group canary/vermili",,
1996,Sharks,"Shark, soupfin",83868.0,68727.0
1996,Roundfish,Lingcod,1065951.0,560325.0
1996,Rockfish,"Rockfish, black-and-yellow",,
1996,Other Mollusks,"Mollusk, unspecified",734.0,239.0
1996,Rockfish,"Rockfish, bank",66639.0,27937.0
1996,Rockfish,"Rockfish, blackgill",479860.0,303386.0
1996,Flatfish,"Flounder, arrowtooth",110415.0,11695.0
1996,Sharks,"Shark, spiny dogfish",1320.0,101.0
1996,Roundfish,"Eel, wolf (wolf-eel)",43.0,74.0
1996,Roundfish,Queenfish,,
1996,Flatfish,"Sole, unspecified",65390.0,32736.0
1996,Crabs,"Crab, red rock",20612.0,22931.0
1996,Roundfish,Grenadier,2509944.0,313304.0
1996,Roundfish,Thornyheads,345132.0,356393.0
1996,Roundfish,"Surfperch, black",,
1996,Sea urchins,"Sea urchin, red",20062039.0,17146002.0
1996,Sharks,"Shark, unspecified",9485.0,3931.0
1996,Roundfish,"Sheephead, California",252035.0,689638.0
1996,Crabs,"Crab, brown rock",,
1996,Sea cucumbers,"Sea cucumber, unspecified",839389.0,345681.0
1996,Tunas,"Tuna, skipjack",12024568.0,3823293.0
1996,Roundfish,"Bonito, Pacific",980471.0,199574.0
1996,Rockfish,"Rockfish, chilipepper",2749430.0,1161390.0
1996,Flatfish,"Halibut, Pacific",7504.0,18405.0
1996,Shrimp/prawns,"Shrimp, ghost",,
1996,Sharks,"Shark, white",512.0,442.0
1996,Rockfish,"Rockfish, olive",720.0,2023.0
1996,Sharks,"Shark, shortfin mako",142152.0,150066.0
1996,Roundfish,"Anchovy, northern",9746774.0,216500.0
1996,Rockfish,"Rockfish, China",38388.0,68191.0
1996,Roundfish,"Thornyhead, shortspine",1543123.0,1423948.0
1996,Roundfish,"Herring, Pacific - roe",11379679.0,14186232.0
1996,Rockfish,"Rockfish, redbanded",1104.0,837.0
1996,Roundfish,Blacksmith,1207.0,1418.0
1996,Rockfish,"Rockfish, bocaccio",1022044.0,405436.0
1996,Flatfish,"Sole, Dover",14107539.0,4012496.0
1996,Roundfish,"Anchovy, deepbody",,
1996,Flatfish,"Sole, rock",7822.0,3350.0
1996,Crabs,"Crab, yellow rock",92502.0,104432.0
1996,Roundfish,Salmon,1982.0,1932.0
1996,Roundfish,"Sculpin, staghorn",1711.0,6665.0
1996,Other Invertebrates,Barnacle,,
1996,Roundfish,"Salmon, pink",,
1996,Rockfish,"Rockfish, group gopher",221320.0,513336.0
1996,Other Snails,"Snail, sea",1763.0,2416.0
1996,Roundfish,"Salmon, Roe (Chinook, Coho)",1994.0,2758.0
1996,Sea urchins,"Sea urchin, purple",67682.0,84159.0
1996,Shrimp/prawns,"Shrimp, ocean (pink)",9351086.0,5369919.0
1996,Skates & Rays,"Ray, unspecified",126.0,136.0
1996,Roundfish,"Surfperch, dwarf",,
1996,Crabs,"Crab, rock unspecified",1043165.0,1221228.0
1996,Roundfish,"Surfperch, redtail",32773.0,32133.0
1996,Roundfish,"Scorpionfish, California",76649.0,114354.0
1996,Roundfish,Halfmoon,541.0,606.0
1996,Other Invertebrates,Sea hare,,
1996,Flatfish,"Sole, fantail",1534.0,1544.0
1996,Roundfish,Kelpfishes,,
1996,Sharks,"Shark, smooth hammerhead",518.0,86.0
1996,Flatfish,"Sanddab, Pacific",958.0,174.0
1996,Rockfish,"Rockfish, brown",2729.0,3711.0
1996,Roundfish,Cabezon,245230.0,837835.0
1996,Rockfish,"Rockfish, rosy",,
1996,Other Invertebrates,Sponges,,
1996,Roundfish,Opah,180972.0,78917.0
1996,Freshwater species,"Crayfish, unspecified",87079.0,109210.0
1996,Roundfish,"Surfperch, barred",33169.0,51008.0
1996,Shrimp/prawns,"Prawn, spot",527516.0,3562972.0
1996,Flatfish,"Flounder, starry",49286.0,20805.0
1996,Roundfish,"Smelt, night",1254119.0,327497.0
1996,Abalone,"Abalone, pinto",,
1996,Roundfish,Opaleye,986.0,878.0
1996,Roundfish,"Croaker, white",528786.0,305228.0
1996,Skates & Rays,"Guitarfish, shovelnose",12578.0,10160.0
1996,Tunas,"Tuna, skipjack, black",184420.0,37067.0
1996,Shrimp/prawns,"Prawn, golden",,
1996,Squid,"Squid, market",178095778.0,14587217.0
1996,Crabs,"Crab, spider",58852.0,46130.0
1996,Shrimp/prawns,"Shrimp, bay",113398.0,531385.0
1996,Roundfish,Butterfish (Pacific pompano),7494.0,11727.0
1996,Rockfish,"Rockfish, group small",1210981.0,310086.0
1996,Roundfish,"Herring, round",47821.0,2632.0
1996,Sharks,"Shark, pelagic thresher",1504.0,660.0
1996,Other Invertebrates,Sea slug,,
1996,Rockfish,"Rockfish, shortbelly",61440.0,5567.0
1996,Roundfish,"Whitefish, ocean",31450.0,20385.0
1996,Roundfish,"Lizardfish, California",10204.0,3169.0
1996,Other Snails,"Snail, top",,
1996,Other Invertebrates,"Invertebrates, colonial",,
1996,Sharks,"Shark, thresher",405042.0,539660.0
1996,Algae,"Algae, marine",,
1996,Rockfish,"Rockfish, darkblotched",,
1996,Roundfish,Yellowtail,29680.0,37189.0
1996,Squid,"Squid, jumbo",1525.0,1394.0
1996,Roundfish,Jacksmelt,36662.0,21591.0
1996,Other Mollusks,"Octopus, unspecified",9951.0,6128.0
1996,Roundfish,Zebraperch,,
1996,Freshwater species,Frog,,
1996,Rockfish,"Rockfish, group red",1225176.0,1041008.0
1996,Rockfish,"Rockfish, cowcod",34007.0,35551.0
1996,Roundfish,"Greenling, kelp",5710.0,14613.0
1996,Sharks,"Shark, bigeye thresher",24741.0,14992.0
1996,Roundfish,"Mackerel, unspecified",8120.0,1997.0
1996,Roundfish,"Tomcod, Pacific",13421.0,1740.0
1996,Rockfish,"Rockfish, speckled",4706.0,1995.0
1996,Flatfish,"Sole, butter",,
1996,Roundfish,"Seabass, white",96162.0,182782.0
1996,Rockfish,"Rockfish, widow",3106827.0,1028728.0
1996,Roundfish,"Fish, unspecified",6522.0,779.0
1996,Flatfish,"Halibut, California",914236.0,2428465.0
1996,Roundfish,Dolphin (fish),19502.0,8989.0
1996,Roundfish,"Sardine, Pacific",71778045.0,2283208.0
1996,Roundfish,"Smelt, whitebait",1995.0,1082.0
1996,Roundfish,"Eel, spotted cusk-",,
1996,Roundfish,Sablefish,6998196.0,7743442.0
1996,Roundfish,"Croaker, unspecified",,
1996,Flatfish,"Halibut, unspecified",,
1996,Bivalves,Mussel,11231.0,8541.0
1996,Rockfish,"Rockfish, gopher",12095.0,18936.0
1996,Rockfish,"Rockfish, rosethorn",15855.0,8341.0
1996,Billfishes,Swordfish,1767400.0,5032810.0
1996,Sharks,"Shark, leopard",13849.0,11032.0
1996,Roundfish,"Bass, giant sea",1823.0,2749.0
1996,Crabs,"Crab, king",481.0,729.0
1996,Roundfish,"Corvina, shortfin",,
1996,Rockfish,"Rockfish, splitnose",,
1996,Sharks,"Shark, gray smoothhound",760.0,205.0
1996,Roundfish,"Herring, Pacific - roe on kelp",255162.0,801774.0
1996,Shrimp/prawns,"Shrimp, unspecified",194.0,893.0
1996,Shrimp/prawns,"Shrimp, coonstriped",35136.0,137374.0
1996,Roundfish,"Whiting, Pacific",6395184.0,238707.0
1996,Unknown,Unknown,54256.0,44487.0
1996,Rockfish,"Rockfish, yelloweye",99667.0,132317.0
1996,Roundfish,"Salmon, coho",,
1996,Roundfish,"Eel, California moray",4891.0,16308.0
1996,Tunas,"Tuna, bigeye",111005.0,234337.0
1996,Other Invertebrates,"Worms, marine",,
1996,Roundfish,"Mackerel, Pacific",21157770.0,1129247.0
1996,Other Invertebrates,"Crustacean, unspecified",,
1996,Rockfish,"Rockfish, blue",25311.0,14403.0
1996,Rockfish,"Rockfish, treefish",1536.0,1861.0
1996,Hagfishes,Hagfishes,182445.0,36715.0
1996,Other Invertebrates,"Echinoderm, unspecified",,
1996,Rockfish,"Rockfish, quillback",17936.0,35661.0
1996,Flatfish,Sanddab,1737171.0,583864.0
1996,Roundfish,"Surfperch, rubberlip",930.0,1064.0
1996,Abalone,"Abalone, pink",,
1996,Roundfish,"Mackerel, jack",4802683.0,270241.0
1996,Rockfish,"Rockfish, starry",455.0,644.0
1996,Abalone,"Abalone, green",,
1996,Roundfish,"Herring, Pacific",548083.0,16586.0
1996,Crabs,"Crab, box",2309.0,1326.0
1996,Rockfish,"Rockfish, unspecified",3851532.0,1684834.0
1996,Roundfish,"Smelt, surf",819301.0,188758.0
1996,Skates & Rays,"Skate, unspecified",1830076.0,390005.0
1996,Roundfish,"Shad, American",378.0,60.0
1996,Crabs,"Crab, Dungeness",12333218.0,17131249.0
1996,Other Chordates,Tunicates,,
1996,Sea urchins,"Sea urchin, white",,
1996,Roundfish,Wahoo,3452.0,1347.0
1996,Rockfish,"Rockfish, group rosefish",594180.0,141456.0
1996,Sharks,"Shark, blue",320.0,95.0
1996,Skates & Rays,"Ray, Pacific electric",2088.0,11639.0
1996,Skates & Rays,"Ray, bat",,
1996,Sharks,"Shark, sevengill",,
1996,Skates & Rays,"Skate, thornback",,
1996,Tunas,"Tuna, bluefin",10327599.0,3955339.0
1996,Roundfish,"Surfperch, walleye",,
1996,Crabs,"Crab, claws",6490.0,6614.0
1996,Other Snails,"Limpet, unspecified",,
1996,Abalone,"Abalone, red",229252.0,2183272.0
1996,Other Invertebrates,Anemones,,
